text	label
I need help notifying problems making a payment	payment_issue
you aren't helping and I want to speak with a human	contact_human_agent
I can't understand you, what do I have to do to talk to someone?	contact_human_agent
the game was cancelled, what should I do to get a reimbursement?	get_refund
I have an issue making a payment, report it	payment_issue
I need a profile, what can I do to create one?	create_account
how can I inform of problems making a payment?	payment_issue
can u ask an agent where to track my shipment?	track_order
how to cancel my account	delete_account
I changed my mind, what can I do to delete my profile?	delete_account
i need information, how can i contact customer service?	contact_customer_service
I want to solve a problem with my payment, what should I do?	payment_issue
ask an agent where to open a user account	create_account
can u ask an agent how to see my invoices, please?	check_invoices
i need information, how can i speak with client service?	contact_customer_service
ask an agent how i could solve a fucking issue making a payment, please	payment_issue
I don't like the service, how do I make a complaint?	complaint
i want to know if i can register several profiles with a single email address	create_account
the transaction was declined, what can I do?	payment_issue
I want to know the status of my reimbursement, track it	track_refund
I don't understand you, can you talk to a human?	contact_human_agent
where to view your refund policy	check_refund_policy
I forgot my password, recover it	recover_password
I get an error message when I try to make a payment, can you help me?	payment_issue
I want to know if I can track my packages	track_order
what can you tell me about obtaining some bills?	get_invoice
I got an error message when I attempted to pay, but I was charged anyway, what do I have to do to inform of it?	payment_issue
check my bill	check_invoices
can I switch to another profile?	switch_account
do you mind asking an agent how to obtain a bill, please?	get_invoice
can I have more than one online account?	create_account
how to report a payment rpoblem	payment_issue
is it possible to obtain an invoice?	get_invoice
I don't have an online account, what can I do?	create_account
I haveno account, what do I have to do to create one?	create_account
i wanna view my bill, what can i do?	check_invoices
where can i view the cancellation fees?	check_cancellation_fee
how can I retrieve my password?	recover_password
I don't understand you, can you speak with a person?	contact_human_agent
help me recover my account password	recover_password
my profile was hacked, what should i do to get it back?	recover_password
I have an issue when trying to pay with card, how do I report it?	payment_issue
how to leave an opinion for a service	review
how do I speak with Customer Support?	contact_customer_service
I want to get information about getting an invoice	get_invoice
I want to subscribe to the newsletter, tell me how to do it	newsletter_subscription
I have a problem paying for my order, can you report it?	payment_issue
i wanna check my package, tell me how to do it	track_order
can you give me information about the status of my order?	track_order
could u ask an agent if i could track my packages, please?	track_order
I don' want my online account,  can I cancel it?	delete_account
ask an agent how i can check the status of my reimbursement	track_refund
what are the hours of Client Service?	contact_customer_service
could you tell me what the number of Customer Support is?	contact_customer_service
could you ask an agent if I could check my shipments, please?	track_order
can I make changes to my shipping address?	change_shipping_address
tell me if Ican create more than one profile with a single email	create_account
I can't remember my account password, how do I retrieve it?	recover_password
how to view the status of my reimbursemernt	track_refund
I want a fuckimg user account and I'd like to open one	create_account
I need help switching to another user account	switch_account
can you tell me if  I can register two user accounts with a single email?	create_account
I got an error when I tried to make a payment, but I was charged anyway, help me report it	payment_issue
show me the email address of Customer Service	contact_customer_service
I have an issue when trying to pay for my online order, what can I do?	payment_issue
I wanna know how I can know where my orders are	track_order
where can I inform of problems with my payment?	payment_issue
I have no shipping address and I want to set one up	set_up_shipping_address
how do I change the information on my profile?	edit_account
I have a problem when trying to pay for my order, inform of it	payment_issue
I need help lodging a complaint	complaint
I need help resetting my password, please	recover_password
I don't understand you, help me talk to a human agent	contact_human_agent
i need information about the delivery options	delivery_options
I want to see your refund policy, what can I do?	check_refund_policy
how do i contact customer service?	contact_customer_service
the game was cancelled, how do I request a reimbursement?	get_refund
information about the cancellation fees	check_cancellation_fee
can I have several user accounts?	create_account
i want to make an opinion, what do i have to do?	review
ask an agent to file a complaint	complaint
can you tell me if I can register several profiles with a single email?	create_account
I want to check the status of my order, what should I do?	track_order
where can I receive a refund?	get_refund
I'm discontent with the service and I want to lodge a consumer complaint	complaint
I want to use my other profile, help me change them	switch_account
my profile was hacked, recover it	recover_password
could you tell me what the fucking mail to contact Client Service is, please?	contact_customer_service
I got an erreor when I attempted to pay, but my card was charged anyway, can you report it?	payment_issue
I would like to make a fucking order, can you help me?	place_order
I forgot my password, retrieve it, please	recover_password
i want to know where to change my purchase	change_order
I got an error message when I tried to make a payment, but I was charged anyway, can you notify it?	payment_issue
I have no online account, can you help me?	create_account
tell me if I can own more than ne user account	create_account
i dont want my account, help me close it	delete_account
I have an issue when trying to pay, help me report it	payment_issue
ive got no user account and i wanna register	create_account
can you show me information about the status of my reimbursement?	track_refund
I am discontent with the service and I want to submit a consumer complaint, please	complaint
where do I delete my profile?	delete_account
the event was cancelled, what do i have to do to request a refund?	get_refund
can u ask an asgent where i can view my invoices?	check_invoices
i have an issue making a payment with card, report it	payment_issue
tell me how I can see a  bill	get_invoice
i get an error message when i attempt to pay for my online order, can u help me?	payment_issue
I'm having problems creating an account	registration_problems
I don't know anything about your refund policy	check_refund_policy
I have a problem when trying to make a payment with card, I need help reporting it	payment_issue
i want to submit an opinion for a service, could u help me?	review
i have no account, can i create one?	create_account
I get an error when I try to pay, what do I have to do?	payment_issue
how can i inform of an issue making a payment?	payment_issue
I need help viewing your money back policy	check_refund_policy
I haven't got an online account, help me open one	create_account
can you ask an agent if I could close my profile, please?	delete_account
how could i speak with a human agent?	contact_human_agent
I want to make an opinion, what do I hve to do?	review
I don't like the service, what do I have to do to submit a complaint?	complaint
please, ask an agent to remove my fucking account	delete_account
i need help writing a comment	review
I got an error message when I attempted to make a payment, but my card was charged anyway	payment_issue
I wanna request an invoice, can you give me some information?	get_invoice
you arent helping and i want to speak with a fucking human agent, please	contact_human_agent
i want to see the phone number to contact Customer Service	contact_customer_service
I need information and I want to contact Customer Service	contact_customer_service
ask an agent where i can notify issues making a payent , please	payment_issue
please, can you ask an agent where I can update my shipping address?	change_shipping_address
can i track my shipment?	track_order
can u ask an agent if i could receive a refund?	get_refund
where do I change my order?	change_order
I bought something, I need help changing my order	change_order
can I register more than one account with the same email address?	create_account
my online account was hacked and I want to recover it	recover_password
show me the mail of customer support	contact_customer_service
I made a mistake and i wanna modify my order	change_order
can you tell me what the fucking email of Client Service is?	contact_customer_service
an error message pops when I attempt to make a payment, what do I have to do?	payment_issue
can I get the tracking number for my order?	track_order
is it possible to modify my order?	change_order
how can I receive an refund?	get_refund
i cant understand you, i need help talking to a human	contact_human_agent
could u ask an agent if i could leave a comment, please?	review
i want information, how can i talk to customer service?	contact_customer_service
I found problems signing up	registration_problems
I want to create an online account	create_account
i got an error message when i tried to pay, but i was charged anyway, how could i report it?	payment_issue
i want a account and i wanna create one	create_account
I didn't receive my invoices, how can I see them?	check_invoices
can u show me the fucking email address of the Client Service, please?	contact_customer_service
i wannacheck cancellation fees, what should i do ?	check_cancellation_fee
what's the status of my refund?	track_refund
tell me what the email to contact Customer Service is	contact_customer_service
I get an error when I attempt to pay, what can I do?	payment_issue
can u ask an agent where i can view the ticket delivery options?	delivery_options
can you tell me if I can create several online accounts with the same email?	create_account
I want to check my shipment, can you tell me how to do it?	track_order
can you tell me the mail of the Client Service?	contact_customer_service
i purchased an item, how can I change my order?	change_order
I don't want my online account, what do I have to do to remove it?	delete_account
i want to check the status of my order, what can i do?	track_order
u are not helping and i wanna talk to a human agent	contact_human_agent
please , ask an agent where ican see my invoice	check_invoices
i wanna use my other online account, switch them	switch_account
could u ask an agent how i can report problems with my payment, please?	payment_issue
can I see my invoice?	check_invoices
I found an issue when trying to register	registration_problems
where can I download a bill?	get_invoice
I have an issue making an payment with card, help me report it	payment_issue
i cant understand you, what can i do to speak with a person?	contact_human_agent
i have a problem paying, what should i do?	payment_issue
can i have more than one online account?	create_account
an error pops when I try to make a payment with card, what do I have to do?	payment_issue
I haven't got a user account, what should I do to open one?	create_account
I don't like the service, I need help filing a complaint	complaint
I got an error message when I attempted to make a payment, but my card was charged anyway, can you notify it?	payment_issue
i got an error when i attempted to pay, but i was charged anyway , how can i notify it?	payment_issue
can u check my bill?	check_invoices
you're not helping, what do I have to do to contact a human?	contact_human_agent
u are not helping	contact_human_agent
I want to get information about modifying my purchase	change_order
id like to see the dmail to contact Customer Service, please	contact_customer_service
I wanna request a bill, can you tell me where I can do it?	get_invoice
help me see your money back policy	check_refund_policy
I want to know what the mail address of Client Service is	contact_customer_service
i lost my account password, can u recover it?	recover_password
I want to use my other online account, what should I do to change them?	switch_account
I purchased an item, I need help modifying my order	change_order
I have a problem when trying to make a payment, inform of it	payment_issue
ask an agent how i could make a fucking complaint for a service, please	complaint
i  want information, how do i talk to fucking customer support?	contact_customer_service
im happy with the service, help me submit a comment	review
the game was postponed, what do I have to do?	get_refund
can u ask an agent to inform of an issue with my payment?	payment_issue
information about seeing some invoices	get_invoice
i have an issue when trying to pay for my order, i need help informing of it	payment_issue
the event was cancelled, what can I do to request a refund?	get_refund
could you ask an agent how to open an fucking user account?	create_account
I haven't got an account, can I create one?	create_account
I want to check your payment methods, what can I do?	check_payment_methods
I don't understand you, how do I contact a person?	contact_human_agent
ask an agent fi I get an full refund in case I cancel my ticket	check_refund_policy
I do not like the service , I need help submitting a complaint, please	complaint
I have a problem when trying to pay with card, how can I report it?	payment_issue
my account was hacked, what do i have to do?	recover_password
I can't understand you, how do I talk to a person?	contact_human_agent
I forgot my password, what can I do to reset it?	recover_password
I got an error when I attempted to make a payment, but my card was charged anyway, can I report it?	payment_issue
I want to lodge an complaint, can you help me?	complaint
I need help reporting payment problems	payment_issue
could u ask an agent what i can request a refund for, please?	get_refund
where can I check your payment methods?	check_payment_methods
can u ask an agent if i could remove my user account?	delete_account
I got an error message when I tried to make a payment, but my card was charged anyway, how do I report it?	payment_issue
ask an agent if I can solve problems with my payment, please	payment_issue
u are not helping, how do i talk to someone?	contact_human_agent
I want to lodge a review for a service, what can I do?	review
i want to report an issue paying, can u help me?	payment_issue
ask an agent how i can report issues paying	payment_issue
I don't want my account, I need help deleting it	delete_account
I want to leave a comment for a service	review
i need information about getting some invoices	get_invoice
I need help subscribing to the newsletter	newsletter_subscription
please, can you ask an agent if I can track my shipment?	track_order
could i create several profiles with the same email?	create_account
can you contact someone?	contact_human_agent
where to close my account	delete_account
help me report an issue paying	payment_issue
I have a problem when trying to make a payment, notify it	payment_issue
I need a reimbursement, how do I get one?	get_refund
where to report a payment isue	payment_issue
i lost my password, what should i do to reset it?	recover_password
please, could you ask an agent how I could reset my account password?	recover_password
I would like to see the fucking delivery period for my ticket	delivery_period
i can't find my invoice, i need help seeing it, please	check_invoices
I get an error when I attempt to pay with card, what can I do?	payment_issue
ask an agent how to check the status of my reimbrsement	track_refund
can I download a bill?	get_invoice
I would like to download some bills, can you tell me how I can do it?	get_invoice
Ihave a question, what do I have to do to contact Customer Support?	contact_customer_service
can I obtain a refund?	get_refund
I need a refund, how can I get one?	get_refund
ask an agent how to report an issue making a payment	payment_issue
i wanna submit a comment, what can i do  ?	review
I need information, what do I have to do to contact Customer Support?	contact_customer_service
how to view the cancellation fees	check_cancellation_fee
an error message pops when I try to pay	payment_issue
how to see the delivery options	delivery_options
u are not helping, help me contact someone	contact_human_agent
help me speak with Customer Support	contact_customer_service
i havent got a user account, i need help registering	create_account
tell me where I can subscribe to the newsletter	newsletter_subscription
I want to know the status of my refund, can you help me?	track_refund
I got an error message when I attempted to pay, but my card was charged anyway	payment_issue
I want to see the mail of Client Service	contact_customer_service
can you ask an agent where I can report issues paying, please?	payment_issue
I want information, what can I do to send an email to Client Service?	contact_customer_service
i want to request a refund, what should i do?	get_refund
ask an agent about my bills, please	check_invoices
I want to view the ticket delivery options, what can I do?	delivery_options
I want to download somed bills, can you show me some information?	get_invoice
can u ask an agent how i can report problems making a payment?	payment_issue
I don't like the service, how can I lodge a complaint?	complaint
can I inform of a issue paying?	payment_issue
can u ask an agent how i can write a review for a service?	review
i wanna use my other online account, how do i switch them?	switch_account
ask an agent to sdpeak with client service	contact_customer_service
I want to track my order, tell me where I can do it	track_order
I got an error message when I attempted to pay, but my card was charged anyway, cam you report it?	payment_issue
youre not helping, what can i do to talk to a human agent?	contact_human_agent
I don't have a profile, what can I do?	create_account
i get an error when i try to make a payment for my online order, what can i do?	payment_issue
I have an issue makig a payment with card, how can I report it?	payment_issue
I want to file a consumer complaint for a service, what can I do?	complaint
I lost my account password, can I reset it?	recover_password
i have a problem making a payment with card, help me inform of it	payment_issue
you're not helping, talk to a human agent	contact_human_agent
please, can you tell me if I can create several accounts with the same email?	create_account
can you tell me if I can pay with Visa?	check_payment_methods
could u ask an agent if i could check my fucking invoice?	check_invoices
the event was postponed, how can I get a reimbursement?	get_refund
I got an error when I tried to make a payment, but my card was charged anyway, I need help notifying it, please	payment_issue
I want an account, can you open one?	create_account
I want to open an online account, what should I do?	create_account
I can't understand you and I want to contact a human agent	contact_human_agent
I want to reset my account password, how can I do it?	recover_password
I want to register, can you help me?	create_account
i want to use my other user account, what can i do to switch them?	switch_account
ask an agent what the email address to contact Client Service is	contact_customer_service
where ca i see the status of my order?	track_order
I'm happy with the service, can you make a comment?	review
I have an issue paying with card and I would like to report it	payment_issue
where can I change to another online account?	switch_account
the event was cancelled, what do I have to do?	get_refund
I have an issue when trying to pay for my order, how do I inform of it?	payment_issue
I would like to see your payment methods, what should I do?	check_payment_methods
I want information,I need help sending an email to Customer Support	contact_customer_service
an error pops when I try to pay for my order, what do I have to do?	payment_issue
I need help making a complaint for a service	complaint
cn u ask an agentif i could see my invoices?	check_invoices
the concert was postponed, how can I request a refund?	get_refund
I need help reporting payment issues	payment_issue
where can i set up my shipping address?	set_up_shipping_address
i didn't receive my invoices, i need help seeing them	check_invoices
where do I view my invoice?	check_invoices
I have an issue when trying to make a payment with card, I need help notifying it	payment_issue
I can't understand you and I'd like to contact someone	contact_human_agent
how to receive the newsletter	newsletter_subscription
I don't understand you, contact a human	contact_human_agent
my online account was hacked, can you get it back?	recover_password
can I contact someone?	contact_human_agent
where do I inform of problems making a payment?	payment_issue
the concert was cancelled, what can I do to request a refund?	get_refund
please, can u ask an agent where to view the status of my eefund?	track_refund
i got an error message when i attempted to pay, but i was charged anyway, can i inform of it?	payment_issue
tell me how to know where my package is	track_order
i want to know if I can download a bill	get_invoice
I lost my passowrd, what can I do to reset it?	recover_password
I purchased a product, help me modify my purchase	change_order
where could i report a fucking issue with my payment?	payment_issue
i dont have a user account, i need help opening one	create_account
can you tell me how I can download an invoice?	get_invoice
i wanna report a problem making a payment, what can i do?	payment_issue
what's the email address to contact Customer Service?	contact_customer_service
I have no online account, can you open one?	create_account
id like to see a bill, can you tell me how I can do it, please?	get_invoice
I lost my invoices, can you show them?	check_invoices
I changed my mind, what can I do to remove myprofile?	delete_account
where to notify a fucking payment problem	payment_issue
can I create several accounts with a single email?	create_account
can I register several user accounts with a single email address?	create_account
I made a mistake and I'd like to change my purchase	change_order
where do i check the status of my refund?	track_refund
I want to edit my shipping address, can you help me?	change_shipping_address
I haven't got a user account, what can I do to create one?	create_account
I want to view my invoices, what can I do?	check_invoices
the event was cancelled and i want to obtain a fucking reimbursement, please	get_refund
please, can u ask an agent how i could notify fucking problems paying?	payment_issue
I need help refeiving the newsletter	newsletter_subscription
i wanna know if I can track my order	track_order
I got an error message when I attempted to make a payment, but I was charged anyway, how do I inform of it?	payment_issue
I need a refund, what should I do to request one?	get_refund
I've got no fucking online account, could you create one?	create_account
ask an agent how i can see the options for ticket delivery	delivery_options
I lost my account password, help me reset it	recover_password
I can't remember my password, reset it	recover_password
I want to download some bills	get_invoice
someone stole my password, can u reset it?	recover_password
can u ask an agent to remove my profile?	delete_account
tell me how to see some invoices	get_invoice
I want to know if I can track my deliveries	track_order
i wanna see the status of my reimbursement, what can  i do, please?	track_refund
I don't understand you, what can I do to talk to a human agent?	contact_human_agent
youre not helping, can u talk to a human?	contact_human_agent
where do I write a review?	review
I don't have an online account, can you help me?	create_account
you aren't helping, I need help speaking with a person	contact_human_agent
I need a refund, what should I do to obtani one?	get_refund
I need hepl contacting a person	contact_human_agent
an error pops when I try to pay with card, what do I have to do?	payment_issue
I need information, can I talk to Customer Service, please?	contact_customer_service
I changed my mind, what do I have to do to remove my account?	delete_account
I lost my invoices, check them	check_invoices
can you give me information about your money back policy?	check_refund_policy
can you tell me how ot know where my shipments are?	track_order
someonestole my password, help me recover it	recover_password
tell me where to get an invoice	get_invoice
I want to create an account	create_account
I changed my mind, I need help deleting my profile	delete_account
can u ask an agent where i can report an issue making a payment?	payment_issue
please, could u ask an agent how i can open a user account?	create_account
I don't understand you and I want to contact a human agent	contact_human_agent
 want to request some bills, tell me how to do it	get_invoice
can u ask an agent if i could check their refund policy?	check_refund_policy
could you ask an agent how I can check my fucking orders?	track_order
i wanna notify an issue making a payment, what can i do?	payment_issue
how do I notify payment issues?	payment_issue
I want a refund, what do I have to do to get one?	get_refund
i want to inform of issues making a payment	payment_issue
I changed my mind, can you remove my account?	delete_account
can you give me information about the mail of the Client Service?	contact_customer_service
help me view your money back guarantee	check_refund_policy
i have an issue making a payment with card, what can i do?	payment_issue
can u ask an agent how to check the delivery options?	delivery_options
i wanna use my other account	switch_account
the game was cancelled, obtain a refund	get_refund
ask an agent if I could switch to another account	switch_account
I got an error when I tried to pay, but my card was charged anyway, how can I notify it?	payment_issue
I want an account, what should I do to create one?	create_account
I can't find my invoices, what should I do to see them?	check_invoices
I have no user account, what can I do to open one?	create_account
can you tell me if my refund has been  processed?	track_refund
please, i wanna know what the email address to contact customer service is	contact_customer_service
I have a problem when trying to pay for my order, how could I report it?	payment_issue
an error pops when I attempt to pay for my order	payment_issue
I got no payment validation	payment_issue
please, could u ask an agent where i could inform of a problem paying?	payment_issue
tell me if I can create several user accounts with a single email	create_account
I'd like to use my other user account, I need help switching them	switch_account
I don't understand you, I need help contacting a human agent	contact_human_agent
I need help creating an online account	create_account
I didn't receive my invoices, help me check them	check_invoices
I wat to register	create_account
you're not helping, what do I have to do to contact a human agent?	contact_human_agent
I want to delete my account	delete_account
i got an error when i attempted to make a payment, but my card was charged anyway, i need help notifying it	payment_issue
I lost my invoices, I need help checking them	check_invoices
I ordered something, what do I have to do to change my purchase?	change_order
im not happy with the service, what should i do to submit a complaint?	complaint
the game was cancelled, get a fucking refund	get_refund
I've got no account, what do I have to do?	create_account
tell me how I can know where my delivery is	track_order
u are not helping , help me talk to ahuman	contact_human_agent
I want to check my packages, can you tell me where I can do it?	track_order
I have an issue when trying to pay for my online order, how do I inform of it?	payment_issue
I got an error message whne I attempted to pay, but mh card was charged anyway, inform of it, please	payment_issue
can you talk to Customer Support?	contact_customer_service
ive got no user account, can u register?	create_account
where can I view the status of my reimbursement?	track_refund
please, ask an ahent where to make a fucking complaint	complaint
id like to track my reimbursement	track_refund
I need help writing an opinion for a service	review
I want to use my other account, what can I do to change them?	switch_account
can u ask an agent how i can see their money back policy?	check_refund_policy
I have a question , I need help contacting Customer Service	contact_customer_service
I have a question, can you send an email to Customer Service?	contact_customer_service
I have an issue when trying to pay, what do I have to do to notify it?	payment_issue
could you ask an agent if I could modify my purchase, please?	change_order
I bought an item, how can I modify my order?	change_order
I can't understand you, speak with a human	contact_human_agent
i am happy with the service, help me submit a comment	review
can you tell me what the mail address of Customer Service is?	contact_customer_service
I want to change my purchase, can you tell me how to do it?	change_order
could I talk to a human?	contact_human_agent
I don't have an account, how do I create one?	create_account
I have an issue when trying to make a payment with card, can you help me?	payment_issue
I bought a prodjct, can I change my purchase?	change_order
I didn't receive my invoices and I want to see them	check_invoices
I'm discontent with the service, how can I submit a complaint?	complaint
i wanna submit a consumer complaint, what should i do?	complaint
can you tell me about the delivery period?	delivery_period
my online acocunt has been hacked and i wanna recover it	recover_password
I need a refund, how do I obtain one?	get_refund
i dont have a user account, can u register?	create_account
I'd like to file a fucking consumer complaint for a service, what should I do?	complaint
ask an agent if i can make a purchase	place_order
please, can you tell me if I can create several profiles with the same email address?	create_account
I want to submit an opinion, what should I do?	review
I don't understand you, I need help talking to a human agent	contact_human_agent
can youj ask an agent to show me my invoices, please ?	check_invoices
I have a problem making a payment, can you report it?	payment_issue
ask an agent to report a payment problem	payment_issue
the concert was cancelled, how can I get a refund?	get_refund
how do I make a complaint for a service?	complaint
you're not helping, how can I talk to a human agent?	contact_human_agent
I want to make changes to the information on my profile	edit_account
I changed my mind and I would like to close my profile	delete_account
Ineed help viewing the canclelation penalties	check_cancellation_fee
can u ask an agent if there is a free phone number to contact customer support, please?	contact_customer_service
id like to use my other user account, can i switch them?	switch_account
the concert was postponed, what can I do to get a refund?	get_refund
help me see some bills	get_invoice
I have a problem making a payment with card, I need help informing of it	payment_issue
my online account's been hacked, what do i have to do to recover it?	recover_password
I made a mistake, what do I have to do to change my order?	change_order
can you find information about the ticket delivery options ?	delivery_options
where do I inform of issues making a payment?	payment_issue
ask an agent if there's a newsletter I can subscribe to	newsletter_subscription
can u ask an agent what the free number of customer service is?	contact_customer_service
i need a refund, can i get one, please?	get_refund
help me talk to customer support	contact_customer_service
where do I check the cancellation penalties?	check_cancellation_fee
my user account has been hacked, could I recover it?	recover_password
I want to close my account, where can I do it?	delete_account
ask an agent if i can check the cancellation fee	check_cancellation_fee
can you ask an agent how I could get a reimbursement, please?	get_refund
can you show me the mail of Client Service?	contact_customer_service
I have an issue when trying to pay for my online order, what do I have to do to notify it?	payment_issue
ask an agent how i could remove my account, please	delete_account
I don't understand you, how do I talk to someone?	contact_human_agent
I ordered something, help me change my purchase	change_order
I have an issue making a payment with card, notify it	payment_issue
please, could u ask an agent  how to wolve an issue with my payment?	payment_issue
i can't find my bills, can i view them?	check_invoices
I want to rtack my shipment, can you tell me where to do it?	track_order
please, ask an agent how to edit my profile	edit_account
the transfer was declined, can you help me?	payment_issue
where do I view your money back policy?	check_refund_policy
can you show me the free phone number of Client Service?	contact_customer_service
I want to close my profile, how can I do it?	delete_account
please, do you mind asking an agent for information about requesting a fucking invoice?	get_invoice
can you tell me if I can create several online accounts with a single email address?	create_account
i want to view cancellation penalties, what do i have to do?	check_cancellation_fee
i wanna check your payment options	check_payment_methods
I'm discontent with the service, could you file a fucking complaint, please?	complaint
ask an agent where to receive a refund	get_refund
how can I check my deilvery?	track_order
can you tell me if I can download a bill?	get_invoice
ask an agent how I can edit my fucking profile, please	edit_account
the concert was cancelled and id like to obtain a reimbursement, please	get_refund
please, can u ask an agent if i can switch to another online account?	switch_account
i dont understanbd you, how do i talk to a person?	contact_human_agent
i have an issue making a payment and i wanna inform of it	payment_issue
can I create several accounts with the same email address?	create_account
can u ask an agent if there's a newsletter i can receive?	newsletter_subscription
i havent got an account, can i create one?	create_account
I have a problem paying with card, I need help notifying it	payment_issue
I want to know how to track  my order	track_order
Id like to track my order, tell me where I can od it, please	track_order
I don't want my user account, what do I have to do to cancel it?	delete_account
I don't have an account, what can I do to open one?	create_account
I don't have an online account, what do I have to do to create one?	create_account
you aren't helping, what should I do to contact someone?	contact_human_agent
my shipping address has changed, what should I do?	change_shipping_address
i wanna file a complaint, what do i have to do?	complaint
how can i write an opinion for a service?	review
can you tell me if there is a free number to contact Customer Support?	contact_customer_service
where can I check my packages?	track_order
ask an agent what my packages of my fucking shipment is	track_order
I need help retrieving my password	recover_password
can I register several fucking user accounts with the same email?	create_account
I want to modify my profile, how can I do it?	edit_account
I'm happy with the service, what do I have to do to file an opinion?	review
the fucking show was postponed and I'd like to obtain a reimbursement, please	get_refund
please, ask an agent how i can report issues with my payment	payment_issue
I want a user account, help me create one	create_account
can i contact client service?	contact_customer_service
i want to know if my reimbursement was processed	track_refund
I want to file a consumer complaint, what can I do?	complaint
can i view my bills?	check_invoices
I lost my bill, can you view it?	check_invoices
my profile's been hacked, what should i do?	recover_password
I don't want my account, help me close it	delete_account
I have no online account, I need help registering	create_account
I can't understand you , help me contact a human	contact_human_agent
I don't have an account, open one	create_account
I have an issue when trying to make a payment with card, how do I report it?	payment_issue
where do I inform of issues paying?	payment_issue
i want to see your payment options	check_payment_methods
how do I see my bill?	check_invoices
I want to lodge a comment for a service, what do I have to do?	review
I want information, help me contact Customer Support	contact_customer_service
how can I request an invoice?	get_invoice
I don't want my online account, what can I do to remove it?	delete_account
I need information and I want to speak with Client Service, please	contact_customer_service
how can I get an bill?	get_invoice
I want to download an invoice, can you give me some information?	get_invoice
please, could u ask an agent if i could see my invoice?	check_invoices
ask an agent if i can see the fucking status of my refund	track_refund
i want information about the fucking email address of the Customer Support	contact_customer_service
I got an error message when I attempted to make a payment, but I was charged anyway, what do I have to do to report it?	payment_issue
an error message pops when I attempt to pay for my order, can you help me?	payment_issue
I want to check your money back guarantee, can you help me?	check_refund_policy
I'm not happy with the service, how do I lodge a consumer complaint?	complaint
I get an error message when I attempt to pay, can you help me?	payment_issue
can you show me the fucking mail address of Client Service?	contact_customer_service
i got an error when i tried to make a payment, but i was charged anyway and i want to inform of it	payment_issue
how can i leave a review?	review
I want to track my orders, tell me whereI can do it	track_order
I haven't got a profile, what do I have to do to create one?	create_account
the transaction was declined	payment_issue
tell me if I can register two user accounts with the same email address	create_account
is there any human agent available?	contact_human_agent
can you tell me if I can create more than one profile with a single email address?	create_account
I have an issue paying with card, can you report it?	payment_issue
I need a refund, what do I have to do to request one?	get_refund
how do I check your payment methods?	check_payment_methods
can I speak with Customer Service?	contact_customer_service
where can I switch to another profile?	switch_account
I need help checking your payment methods	check_payment_methods
I need a user account, what do I have to do to open one?	create_account
I want to lodge a review for a service, can you help me?	review
I want to contact Customer Support	contact_customer_service
can I register more than one online account with a single email?	create_account
I want to know where to check my packages	track_order
can u ask an agent how to check their money back policy?	check_refund_policy
I don't like the service, could you file a consumer complaint, please?	complaint
can I create more than one online account with the same email address?	create_account
I don't want my profile, cancel it	delete_account
my shipping address has changed, hat can Ido?	change_shipping_address
can you tell me if I can create more than one online account with the same email?	create_account
I have an issue paying, I need help informing of it	payment_issue
i want to know if i can get some invoices	get_invoice
I want a reimbursement, how can I get one?	get_refund
can I update the information on my profile?	edit_account
I want information, what can I do to contact Customer Service?	contact_customer_service
I have an issue when triyng to make a payment, I need help notifying it	payment_issue
I want to check your money back policy, what should I do?	check_refund_policy
I lost my invoices and I want to view them	check_invoices
i dont understand you, how do i talk to someone?	contact_human_agent
ask an agent how to report a problem paying	payment_issue
i want to know if i can register more than one profile with the same email address	create_account
can I get a refund?	get_refund
the show was postponed, what should I do?	get_refund
show me the email address to contact customer support	contact_customer_service
the concert was postponed, what can I do to get a reimbursement?	get_refund
where do I get an invoice?	get_invoice
I have a problem when trying to pay for my online order, I need help informing of it	payment_issue
ask an agent when my tickets will arrive	delivery_period
could you ask an agent where I ca check my orders?	track_order
I want a profile, help me create one	create_account
I haven't got a profile, what can I do?	create_account
i need information about the mail of the Customer Service	contact_customer_service
can you tell me if I can register more than one account with a single email address?	create_account
i got an error message whe i tried to make a payment, but i was charged anyway, can u report it?	payment_issue
please, i wanna ask for information about changing my fucking purchase	change_order
can I subscribe to the newsletter?	newsletter_subscription
i havent got an account,  register	create_account
my account was hacked, what should I do to recover it?	recover_password
ask an agent how I can check my package	track_order
I'e got no account, how  can I open one?	create_account
I forgot my password, help me reset it	recover_password
i want to inform of a payment problem	payment_issue
I've got no user account, how can I create one?	create_account
i want to make a review for a service, can u help me?	review
you're not helping and I want to speak with a human	contact_human_agent
I got an error message when I attempted to make a payment, but I was charged anyway and I want to inform of it	payment_issue
I have a problem making a payment, how do I report it?	payment_issue
I don't have an online account, I need help opening one	create_account
I got an error message when I tried to pay, but I was charged anyway, how do I inform of it?	payment_issue
someone stole my password, help me reset it, please	recover_password
the show was cancelled, what can I do?	get_refund
I've got no account, help me register	create_account
I have a problem paying for my order, help me notify it	payment_issue
I have an issue when trying to make a payment, can I report it?	payment_issue
I can't remember my passwprd, what can I do to retrieve it?	recover_password
my fucking profile has been hacked, what should i do to get it back?	recover_password
i lost my invoices, what can i do to check them?	check_invoices
can u give me information about the cancelation penaltes?	check_cancellation_fee
can you tell me if i can register two profiles with a single email address?	create_account
i purchased an item, i need help changing my purchase, please	change_order
can u ask an agent if i can request a bill?	get_invoice
I want to know where I can check my shipments, please	track_order
